,Local Date,Local Time,Air temp 1,rh,Rainfall (mm),sp5 Light,Windspeed Average mph,Windspeed Gust Max mph,Soil temp2,Bat Volt,Serial No.,Label,Name
0,20-09-25,14:00:01,21.6,65.3,0,1171.2,0.0,0.0,3.2,13.8,2428,Weather Station,allpress
1,20-09-25,15:00:01,20.9,66.0,0,622.2,0.0,0.0,14.9,13.8,2428,Weather Station,allpress
2,20-09-25,16:00:01,20.6,68.2,0,475.8,3.45,10.0,7.2,13.8,2428,Weather Station,allpress
3,20-09-25,17:00:01,20.1,66.5,0,153.72,0.0,0.75,15.0,13.7,2428,Weather Station,allpress
4,20-09-25,18:00:01,20.4,67.5,0,183.0,0.4,10.0,14.8,13.8,2428,Weather Station,allpress
5,20-09-25,19:00:01,18.0,77.4,0,9.76,8.1,16.5,14.7,13.2,2428,Weather Station,allpress
6,20-09-25,20:00:01,17.4,76.5,0,0.0,0.0,0.75,4.6,13.1,2428,Weather Station,allpress
7,20-09-25,21:00:01,16.3,77.3,0,0.0,0.68,8.25,3.4,13.1,2428,Weather Station,allpress
8,20-09-25,22:00:01,15.2,71.0,0,0.0,0.03,2.5,3.6,13.1,2428,Weather Station,allpress
9,20-09-25,23:00:01,13.7,81.3,0,0.0,0.03,5.75,15.1,13.1,2428,Weather Station,allpress
10,21-09-25,00:00:01,12.4,85.4,0,0.0,0.5,9.0,15.0,13.0,2428,Weather Station,allpress
11,21-09-25,01:00:01,11.3,90.8,0,0.0,38.98,22.5,12.8,13.0,2428,Weather Station,allpress
12,21-09-25,02:00:01,9.6,100.0,0,0.0,40.55,20.75,14.8,13.0,2428,Weather Station,allpress
13,21-09-25,03:00:01,9.1,100.0,0,0.0,36.23,20.0,14.7,13.0,2428,Weather Station,allpress
14,21-09-25,04:00:01,9.2,97.0,0,0.0,36.0,18.25,14.6,12.9,2428,Weather Station,allpress
15,21-09-25,05:00:01,9.0,93.2,0,0.0,32.45,17.5,14.4,12.9,2428,Weather Station,allpress
16,21-09-25,06:00:01,8.8,91.8,0,0.0,27.6,14.0,14.3,12.9,2428,Weather Station,allpress
17,21-09-25,07:00:01,8.5,92.8,0,24.4,21.18,10.75,14.2,12.9,2428,Weather Station,allpress
18,21-09-25,08:00:01,9.1,91.5,0,146.4,16.03,10.75,14.1,13.1,2428,Weather Station,allpress
19,21-09-25,09:00:01,10.4,83.9,0,366.0,19.95,12.5,5.7,13.8,2428,Weather Station,allpress
20,21-09-25,10:00:01,11.2,77.6,0,749.08,3.33,12.5,3.5,13.8,2428,Weather Station,allpress
21,21-09-25,11:00:01,12.5,71.2,0,985.76,0.0,0.0,3.9,13.8,2428,Weather Station,allpress
22,21-09-25,12:00:01,13.7,66.4,0,1224.88,0.0,0.0,12.4,13.8,2428,Weather Station,allpress
23,21-09-25,13:00:02,13.7,57.1,0,439.2,0.0,0.0,10.2,13.8,2428,Weather Station,allpress
24,21-09-25,14:00:01,14.0,55.4,0,285.48,0.0,0.0,7.4,13.8,2428,Weather Station,allpress
25,21-09-25,15:00:01,15.0,52.3,0,1146.8,0.03,5.0,3.1,13.8,2428,Weather Station,allpress
26,21-09-25,16:00:01,15.2,49.3,0,936.96,0.0,0.0,-5.3,13.8,2428,Weather Station,allpress
27,21-09-25,17:00:01,13.2,57.5,0,136.64,0.0,0.0,0.6,13.8,2428,Weather Station,allpress
28,21-09-25,18:00:01,12.1,66.8,0,229.36,25.53,14.0,11.1,13.8,2428,Weather Station,allpress
29,21-09-25,19:00:01,10.9,74.7,0,7.32,17.58,11.5,12.8,13.2,2428,Weather Station,allpress
30,21-09-25,20:00:01,8.4,86.3,0,0.0,0.83,4.0,13.8,13.1,2428,Weather Station,allpress
31,21-09-25,21:00:01,7.9,91.4,0,0.0,5.23,4.0,13.8,13.0,2428,Weather Station,allpress
