,Local Date,Local Time,Air temp 1,rh,Rainfall (mm),sp5 Light,Windspeed Average mph,Windspeed Gust Max mph,Soil temp2,Bat Volt,Serial No.,Label,Name
0,27-08-25,09:00:01,17.1,78.1,0,363.56,0.0,0.0,13.5,13.7,2428,Weather Station,allpress
1,27-08-25,10:00:01,19.4,63.4,0,607.56,0.0,0.0,15.7,13.8,2428,Weather Station,allpress
2,27-08-25,11:00:01,20.1,61.2,0,473.36,0.0,0.0,15.7,13.8,2428,Weather Station,allpress
3,27-08-25,12:00:01,21.9,53.0,0,646.6,0.0,0.0,15.4,13.8,2428,Weather Station,allpress
4,27-08-25,13:00:01,22.4,54.8,0,878.4,0.0,0.0,10.8,13.9,2428,Weather Station,allpress
5,27-08-25,14:00:01,23.0,53.9,0,902.8,0.0,0.0,15.7,13.9,2428,Weather Station,allpress
6,27-08-25,15:00:01,19.6,79.0,0,527.04,0.0,2.5,10.2,13.9,2428,Weather Station,allpress
7,27-08-25,16:00:01,16.9,91.2,2,36.6,0.0,2.5,6.7,13.4,2428,Weather Station,allpress
8,27-08-25,17:00:01,17.6,94.8,4,475.8,0.0,4.0,14.8,13.8,2428,Weather Station,allpress
9,27-08-25,18:00:01,18.0,86.0,0,151.28,0.0,0.75,7.2,13.7,2428,Weather Station,allpress
10,27-08-25,19:00:01,18.6,83.2,0,124.44,0.0,0.0,8.2,13.8,2428,Weather Station,allpress
11,27-08-25,20:00:01,17.2,87.9,0,4.88,0.0,0.0,15.4,13.4,2428,Weather Station,allpress
12,27-08-25,21:00:01,16.3,92.9,0,0.0,0.0,0.75,15.6,13.0,2428,Weather Station,allpress
13,27-08-25,22:00:01,15.6,95.8,0,0.0,0.03,5.75,8.3,13.0,2428,Weather Station,allpress
14,27-08-25,23:00:01,15.6,98.1,0,0.0,0.0,2.5,8.3,13.0,2428,Weather Station,allpress
15,28-08-25,00:00:01,14.8,94.8,0,0.0,0.0,0.0,8.4,13.0,2428,Weather Station,allpress
16,28-08-25,01:00:01,14.0,94.6,0,0.0,0.0,0.0,8.4,13.0,2428,Weather Station,allpress
17,28-08-25,02:00:01,13.0,96.3,0,0.0,0.05,1.5,9.0,13.0,2428,Weather Station,allpress
18,28-08-25,03:00:01,11.6,99.6,0,0.0,0.0,0.0,11.4,13.0,2428,Weather Station,allpress
19,28-08-25,04:00:01,10.9,100.0,0,0.0,0.05,2.5,15.2,12.9,2428,Weather Station,allpress
20,28-08-25,05:00:01,9.8,100.0,0,0.0,0.03,2.5,15.8,12.9,2428,Weather Station,allpress
21,28-08-25,06:00:01,9.0,100.0,0,2.44,0.0,0.75,15.7,12.8,2428,Weather Station,allpress
22,28-08-25,07:00:01,9.5,100.0,0,151.28,0.1,2.5,15.4,12.9,2428,Weather Station,allpress
23,28-08-25,08:00:01,13.0,100.0,0,390.4,1.45,5.75,5.9,13.2,2428,Weather Station,allpress
24,28-08-25,09:00:01,16.0,88.0,0,688.08,0.95,8.25,15.2,13.7,2428,Weather Station,allpress
25,28-08-25,10:00:01,18.2,69.8,0,988.2,0.0,0.0,15.3,13.8,2428,Weather Station,allpress
26,28-08-25,11:00:01,19.2,61.2,0,1112.64,0.0,0.0,15.3,13.8,2428,Weather Station,allpress
27,28-08-25,12:00:01,20.3,56.4,0,1468.88,0.0,0.75,15.3,13.8,2428,Weather Station,allpress
28,28-08-25,13:00:01,22.1,47.8,0,1678.72,0.0,0.0,15.3,13.9,2428,Weather Station,allpress
29,28-08-25,14:00:01,21.8,45.2,0,580.72,0.0,0.0,15.4,13.9,2428,Weather Station,allpress
30,28-08-25,15:00:01,21.4,47.9,0,353.8,0.0,0.0,15.6,13.9,2428,Weather Station,allpress
31,28-08-25,16:00:01,21.0,52.1,0,446.52,0.0,0.0,15.7,13.9,2428,Weather Station,allpress
32,28-08-25,17:00:01,20.7,55.9,0,405.04,0.0,5.0,15.7,13.9,2428,Weather Station,allpress
33,28-08-25,18:00:01,19.8,56.0,0,141.52,1.9,13.25,13.2,13.7,2428,Weather Station,allpress
34,28-08-25,19:00:01,15.3,88.9,0,85.4,4.53,17.5,12.1,13.6,2428,Weather Station,allpress
35,28-08-25,20:00:01,15.1,93.5,0,4.88,0.0,0.0,13.0,13.2,2428,Weather Station,allpress
36,28-08-25,21:00:01,15.0,92.1,0,0.0,0.0,0.75,13.2,13.0,2428,Weather Station,allpress
